"order_id";"shipping_days";"delivery_status";"late_delivery_risk";"customer_segment";"market";"order_city";"order_country";"order_date";"quantity";"Sales";"profit";"order_region";"shipping_date";"shipping_mode";"delivery_days";"delay_status"
795;5;"Late delivery";1;"Corporate";"Europe";"London";"Reino Unido";"2025-07-15 00:00:00";1;199.0;"68.05999756";"Northern Europe";"2025-07-20 00:00:00";"Standard Class";5;"Delayed"
796;3;"Shipping canceled";0;"Consumer";"LATAM";"San Pedro de Macorís";"República Dominicana";"2025-02-02 00:00:00";1;399.980011;"-78.40000153";"Caribbean";"2025-02-05 00:00:00";"Standard Class";3;"Delayed"
797;3;"Advance shipping";0;"Home Office";"Europe";"Montbrison";"Francia";"2023-09-21 00:00:00";1;129.9900055;"39.49000168";"Western Europe";"2023-09-24 00:00:00";"Standard Class";3;"Delayed"
798;6;"Late delivery";1;"Consumer";"Pacific Asia";"Baotou";"China";"2025-11-21 00:00:00";1;293.0400085;"70.86000061";"Eastern Asia";"2025-11-27 00:00:00";"Second Class";6;"Delayed"
799;0;"Shipping on time";0;"Consumer";"USCA";"Sheboygan";"Estados Unidos";"2024-07-27 00:00:00";3;149.9400024;"49.47999954";"US Center ";"2024-07-27 00:00:00";"Same Day";0;"Delayed"
800;5;"Late delivery";1;"Corporate";"LATAM";"Villahermosa";"México";"2025-05-30 00:00:00";1;199.9900055;"63.70000076";"Central America";"2025-06-04 00:00:00";"Standard Class";5;"Delayed"
801;2;"Late delivery";1;"Consumer";"Europe";"Estocolmo";"Suecia";"2023-07-08 00:00:00";1;129.9900055;"37.83000183";"Northern Europe";"2023-07-10 00:00:00";"First Class";2;"Delayed"
802;3;"Advance shipping";0;"Corporate";"USCA";"San Antonio";"Estados Unidos";"2024-08-05 00:00:00";2;99.95999908;"0.879999995";"US Center ";"2024-08-08 00:00:00";"Standard Class";3;"On Time"
803;5;"Late delivery";1;"Corporate";"Pacific Asia";"Arbil";"Irak";"2024-11-09 00:00:00";4;219.8800049;"42.15000153";"West Asia";"2024-11-14 00:00:00";"Standard Class";5;"On Time"
804;4;"Shipping canceled";0;"Consumer";"USCA";"Seattle";"Estados Unidos";"2024-05-12 00:00:00";3;179.9700012;"21.73999977";"West of USA ";"2024-05-16 00:00:00";"Standard Class";4;"On Time"
805;2;"Late delivery";1;"Consumer";"LATAM";"Brasília";"Brasil";"2023-04-07 00:00:00";5;249.8999939;"101.1600037";"South America";"2023-04-09 00:00:00";"First Class";2;"Delayed"
806;3;"Advance shipping";0;"Home Office";"Africa";"Sidi Bel Abbes";"Argelia";"2024-11-07 00:00:00";5;199.9499969;"45.22999954";"North Africa";"2024-11-10 00:00:00";"Standard Class";3;"On Time"
807;3;"Advance shipping";0;"Consumer";"LATAM";"São Miguel dos Campos";"Brasil";"2025-06-17 00:00:00";1;299.980011;"80.90000153";"South America";"2025-06-20 00:00:00";"Standard Class";3;"Delayed"
808;2;"Late delivery";1;"Home Office";"Europe";"Reutlingen";"Alemania";"2023-07-20 00:00:00";3;149.9400024;"-321.1700134";"Western Europe";"2023-07-22 00:00:00";"First Class";2;"Delayed"
809;3;"Advance shipping";0;"Corporate";"LATAM";"Valles";"México";"2025-05-09 00:00:00";1;299.980011;"-4.199999809";"Central America";"2025-05-12 00:00:00";"Standard Class";3;"Delayed"
810;4;"Shipping on time";0;"Home Office";"Europe";"Rome";"Italia";"2023-06-21 00:00:00";5;299.9500122;"79.16000366";"Southern Europe";"2023-06-25 00:00:00";"Standard Class";4;"On Time"
811;3;"Late delivery";1;"Consumer";"LATAM";"San Francisco de Macorís";"República Dominicana";"2025-02-22 00:00:00";5;199.9499969;"86.37999725";"Caribbean";"2025-02-25 00:00:00";"Second Class";3;"Delayed"
812;2;"Shipping on time";0;"Corporate";"Europe";"Poltava";"Ucrania";"2024-10-13 00:00:00";2;59.97999954;"4.699999809";"Eastern Europe";"2024-10-15 00:00:00";"Second Class";2;"Delayed"
813;5;"Late delivery";1;"Consumer";"Pacific Asia";"Wollongong";"Australia";"2024-03-29 00:00:00";4;239.9600067;"79.37000275";"Oceania";"2024-04-03 00:00:00";"Standard Class";5;"On Time"
814;4;"Late delivery";1;"Consumer";"LATAM";"Matagalpa";"Nicaragua";"2025-05-02 00:00:00";1;129.9900055;"2.549999952";"Central America";"2025-05-06 00:00:00";"Second Class";4;"Delayed"
815;2;"Shipping on time";0;"Consumer";"Europe";"Porto";"Portugal";"2023-08-08 00:00:00";4;239.9600067;"98.37999725";"Southern Europe";"2023-08-10 00:00:00";"Second Class";2;"On Time"
816;2;"Shipping on time";0;"Corporate";"Pacific Asia";"Yakarta";"Indonesia";"2024-01-18 00:00:00";1;299.980011;"135.3500061";"Southeast Asia";"2024-01-20 00:00:00";"Second Class";2;"Delayed"
817;3;"Advance shipping";0;"Consumer";"USCA";"Los Angeles";"Estados Unidos";"2024-06-27 00:00:00";4;127.9599991;"55.27999878";"West of USA ";"2024-06-30 00:00:00";"Standard Class";3;"On Time"
818;2;"Advance shipping";0;"Corporate";"Pacific Asia";"Ho Chi Minh City";"Vietnam";"2023-12-25 00:00:00";1;399.980011;"-479.8599854";"Southeast Asia";"2023-12-27 00:00:00";"Standard Class";2;"Delayed"
819;6;"Late delivery";1;"Home Office";"LATAM";"Bezerros";"Brasil";"2023-05-27 00:00:00";1;299.980011;"-451.019989";"South America";"2023-06-02 00:00:00";"Standard Class";6;"On Time"
820;6;"Late delivery";1;"Corporate";"Europe";"Amsterdam";"Países Bajos";"2025-08-24 00:00:00";5;250.0;"18.75";"Western Europe";"2025-08-30 00:00:00";"Second Class";6;"Delayed"
821;5;"Late delivery";1;"Consumer";"LATAM";"San Salvador";"El Salvador";"2023-04-21 00:00:00";1;399.980011;"161.2700043";"Central America";"2023-04-26 00:00:00";"Standard Class";5;"On Time"
822;0;"Shipping on time";0;"Corporate";"LATAM";"Manizales";"Colombia";"2023-01-07 00:00:00";1;399.980011;"178.4700012";"South America";"2023-01-07 00:00:00";"Same Day";0;"On Time"
823;2;"Advance shipping";0;"Corporate";"Europe";"Burgas";"Bulgaria";"2024-11-15 00:00:00";1;199.9900055;"65.59999847";"Eastern Europe";"2024-11-17 00:00:00";"Standard Class";2;"On Time"
824;2;"Late delivery";1;"Corporate";"USCA";"Philadelphia";"Estados Unidos";"2024-06-11 00:00:00";1;50.0;"4.75";"East of USA";"2024-06-13 00:00:00";"First Class";2;"Delayed"
825;6;"Late delivery";1;"Consumer";"USCA";"Medina";"Estados Unidos";"2024-06-18 00:00:00";1;399.980011;"157.4299927";"East of USA";"2024-06-24 00:00:00";"Second Class";6;"On Time"
826;5;"Late delivery";1;"Corporate";"Africa";"Marrakech";"Marruecos";"2024-08-28 00:00:00";1;129.9900055;"37.31000137";"North Africa";"2024-09-02 00:00:00";"Second Class";5;"On Time"
827;2;"Late delivery";1;"Consumer";"LATAM";"Silao";"México";"2023-01-26 00:00:00";3;119.9700012;"-18";"Central America";"2023-01-28 00:00:00";"First Class";2;"Delayed"
828;2;"Late delivery";1;"Corporate";"LATAM";"Santo Domingo";"República Dominicana";"2025-02-03 00:00:00";1;39.99000168;"1.820000052";"Caribbean";"2025-02-05 00:00:00";"First Class";2;"Delayed"
829;0;"Shipping on time";0;"Corporate";"LATAM";"Santo Domingo";"República Dominicana";"2025-01-21 00:00:00";1;199.9900055;"-148.7899933";"Caribbean";"2025-01-21 00:00:00";"Same Day";0;"On Time"
830;6;"Late delivery";1;"Corporate";"LATAM";"San Salvador";"El Salvador";"2025-06-11 00:00:00";1;108.0;"20.11000061";"Central America";"2025-06-17 00:00:00";"Standard Class";6;"On Time"
831;4;"Shipping on time";0;"Consumer";"Europe";"Dnipropetrovsk";"Ucrania";"2024-12-26 00:00:00";1;129.9900055;"35.79999924";"Eastern Europe";"2024-12-30 00:00:00";"Standard Class";4;"Delayed"
832;2;"Advance shipping";0;"Corporate";"Pacific Asia";"Yakarta";"Indonesia";"2024-02-07 00:00:00";1;49.97999954;"11.31000042";"Southeast Asia";"2024-02-09 00:00:00";"Standard Class";2;"Delayed"
833;4;"Late delivery";1;"Consumer";"Pacific Asia";"Shanghái";"China";"2026-01-22 00:00:00";1;39.75;"10.63000011";"Eastern Asia";"2026-01-26 00:00:00";"Second Class";4;"Delayed"
834;4;"Shipping on time";0;"Consumer";"Pacific Asia";"Zahedan";"Irán";"2024-12-26 00:00:00";5;199.9499969;"52.0699997";"South Asia";"2024-12-30 00:00:00";"Standard Class";4;"On Time"
835;3;"Advance shipping";0;"Consumer";"USCA";"Houston";"Estados Unidos";"2024-06-17 00:00:00";4;239.9600067;"23.89999962";"US Center ";"2024-06-20 00:00:00";"Standard Class";3;"Delayed"
836;2;"Shipping canceled";0;"Consumer";"Europe";"Villemomble";"Francia";"2023-08-26 00:00:00";2;119.9800034;"35.27000046";"Western Europe";"2023-08-28 00:00:00";"Standard Class";2;"On Time"
837;2;"Advance shipping";0;"Corporate";"Pacific Asia";"Pekín";"China";"2023-12-18 00:00:00";2;99.95999908;"21.23999977";"Eastern Asia";"2023-12-20 00:00:00";"Standard Class";2;"On Time"
838;4;"Shipping on time";0;"Home Office";"Pacific Asia";"Fushun";"China";"2023-11-28 00:00:00";2;100.0;"38.54000092";"Eastern Asia";"2023-12-02 00:00:00";"Standard Class";4;"On Time"
839;3;"Advance shipping";0;"Consumer";"Europe";"Oberhausen";"Alemania";"2023-09-21 00:00:00";1;49.97999954;"-30.79000092";"Western Europe";"2023-09-24 00:00:00";"Standard Class";3;"Delayed"
840;2;"Shipping on time";0;"Home Office";"LATAM";"Feira de Santana";"Brasil";"2025-03-14 00:00:00";5;109.9499969;"29.69000053";"South America";"2025-03-16 00:00:00";"Second Class";2;"Delayed"
841;5;"Late delivery";1;"Consumer";"Europe";"Perpignan";"Francia";"2023-06-03 00:00:00";1;399.980011;"132.5899963";"Western Europe";"2023-06-08 00:00:00";"Standard Class";5;"On Time"
842;5;"Late delivery";1;"Consumer";"Europe";"London";"Reino Unido";"2023-06-15 00:00:00";1;129.9900055;"-94.20999908";"Northern Europe";"2023-06-20 00:00:00";"Standard Class";5;"On Time"
843;6;"Late delivery";1;"Consumer";"LATAM";"Coatzacoalcos";"México";"2025-03-13 00:00:00";1;299.980011;"-21.37000084";"Central America";"2025-03-19 00:00:00";"Standard Class";6;"On Time"
844;3;"Advance shipping";0;"Corporate";"LATAM";"Panama City";"Panamá";"2023-03-15 00:00:00";4;159.9600067;"14.88000011";"Central America";"2023-03-18 00:00:00";"Standard Class";3;"On Time"
845;2;"Advance shipping";0;"Consumer";"LATAM";"Soyapango";"El Salvador";"2023-05-06 00:00:00";3;149.9400024;"49.47999954";"Central America";"2023-05-08 00:00:00";"Standard Class";2;"Delayed"
846;2;"Advance shipping";0;"Consumer";"LATAM";"Atlixco";"México";"2023-02-18 00:00:00";1;199.9900055;"-166.5899963";"Central America";"2023-02-20 00:00:00";"Standard Class";2;"Delayed"
847;6;"Late delivery";1;"Consumer";"Europe";"Dormagen";"Alemania";"2025-08-21 00:00:00";1;199.9900055;"-14.39999962";"Western Europe";"2025-08-27 00:00:00";"Standard Class";6;"Delayed"
848;6;"Late delivery";1;"Corporate";"Pacific Asia";"Mackay";"Australia";"2023-12-14 00:00:00";1;199.9900055;"85.55999756";"Oceania";"2023-12-20 00:00:00";"Standard Class";6;"Delayed"
849;2;"Advance shipping";0;"Consumer";"USCA";"Los Angeles";"Estados Unidos";"2024-06-25 00:00:00";1;199.9900055;"11.72000027";"West of USA ";"2024-06-27 00:00:00";"Standard Class";2;"On Time"
850;3;"Advance shipping";0;"Corporate";"Europe";"Pantin";"Francia";"2025-09-20 00:00:00";2;119.9800034;"32.75";"Western Europe";"2025-09-23 00:00:00";"Standard Class";3;"On Time"
851;4;"Shipping on time";0;"Consumer";"Europe";"Trier";"Alemania";"2025-08-03 00:00:00";2;100.0;"40.79999924";"Western Europe";"2025-08-07 00:00:00";"Standard Class";4;"Delayed"
852;2;"Advance shipping";0;"Consumer";"USCA";"Henderson";"Estados Unidos";"2024-06-12 00:00:00";2;69.98000336;"16.20000076";"South of  USA ";"2024-06-14 00:00:00";"Standard Class";2;"Delayed"
853;5;"Late delivery";1;"Consumer";"Pacific Asia";"Port Moresby";"Papúa Nueva Guinea";"2025-12-31 00:00:00";1;164.3800049;"52.36000061";"Oceania";"2026-01-05 00:00:00";"Standard Class";5;"Delayed"
854;3;"Advance shipping";0;"Consumer";"Pacific Asia";"Adelaide";"Australia";"2023-12-21 00:00:00";1;199.9900055;"14.25";"Oceania";"2023-12-24 00:00:00";"Standard Class";3;"Delayed"
855;2;"Shipping on time";0;"Corporate";"USCA";"North Las Vegas";"Estados Unidos";"2024-06-21 00:00:00";1;129.9900055;"-91.47000122";"West of USA ";"2024-06-23 00:00:00";"Second Class";2;"Delayed"
856;5;"Late delivery";1;"Home Office";"Pacific Asia";"Porirua";"Nueva Zelanda";"2024-03-26 00:00:00";1;129.9900055;"16.55999947";"Oceania";"2024-03-31 00:00:00";"Second Class";5;"Delayed"
857;3;"Advance shipping";0;"Corporate";"Europe";"Liverpool";"Reino Unido";"2025-09-14 00:00:00";3;150.0;"15.38000011";"Northern Europe";"2025-09-17 00:00:00";"Standard Class";3;"On Time"
858;4;"Shipping on time";0;"Home Office";"LATAM";"Buenos Aires";"Argentina";"2023-01-27 00:00:00";3;179.9700012;"-99.62999725";"South America";"2023-01-31 00:00:00";"Standard Class";4;"Delayed"
859;1;"Late delivery";1;"Consumer";"Europe";"Avion";"Francia";"2025-10-04 00:00:00";1;31.07999992;"-29.70000076";"Western Europe";"2025-10-05 00:00:00";"Same Day";1;"Delayed"
860;3;"Late delivery";1;"Consumer";"Europe";"Schwerin";"Alemania";"2025-07-20 00:00:00";1;99.0;"35.63999939";"Western Europe";"2025-07-23 00:00:00";"Second Class";3;"On Time"
861;3;"Advance shipping";0;"Consumer";"Pacific Asia";"Bagdad";"Irak";"2024-11-19 00:00:00";2;199.9799957;"6.440000057";"West Asia";"2024-11-22 00:00:00";"Standard Class";3;"On Time"
862;2;"Late delivery";1;"Corporate";"USCA";"Spokane";"Estados Unidos";"2024-07-04 00:00:00";1;22.0;"4.400000095";"West of USA ";"2024-07-06 00:00:00";"First Class";2;"On Time"
863;4;"Late delivery";1;"Consumer";"Pacific Asia";"Cairns";"Australia";"2024-01-29 00:00:00";3;179.9700012;"9.069999695";"Oceania";"2024-02-02 00:00:00";"Second Class";4;"Delayed"
864;5;"Late delivery";1;"Corporate";"Pacific Asia";"Daca";"Bangladés";"2024-01-19 00:00:00";1;399.980011;"130.4900055";"South Asia";"2024-01-24 00:00:00";"Second Class";5;"Delayed"
865;5;"Late delivery";1;"Corporate";"USCA";"Boca Raton";"Estados Unidos";"2024-07-27 00:00:00";1;129.9900055;"-272.980011";"South of  USA ";"2024-08-01 00:00:00";"Second Class";5;"Delayed"
866;6;"Late delivery";1;"Consumer";"Europe";"Viena";"Austria";"2023-07-15 00:00:00";5;299.9500122;"75.65000153";"Western Europe";"2023-07-21 00:00:00";"Standard Class";6;"On Time"
867;2;"Shipping on time";0;"Corporate";"LATAM";"Puebla";"México";"2023-02-25 00:00:00";1;299.980011;"83.51000214";"Central America";"2023-02-27 00:00:00";"Second Class";2;"Delayed"
868;6;"Late delivery";1;"Consumer";"Pacific Asia";"Perth";"Australia";"2025-11-11 00:00:00";1;164.3800049;"49.31000137";"Oceania";"2025-11-17 00:00:00";"Standard Class";6;"On Time"
869;6;"Late delivery";1;"Consumer";"Europe";"Foggia";"Italia";"2025-06-29 00:00:00";2;119.9800034;"38.61999893";"Southern Europe";"2025-07-05 00:00:00";"Standard Class";6;"On Time"
870;4;"Shipping on time";0;"Consumer";"USCA";"Baltimore";"Estados Unidos";"2024-08-02 00:00:00";5;250.0;"106.9300003";"East of USA";"2024-08-06 00:00:00";"Standard Class";4;"On Time"
871;2;"Advance shipping";0;"Corporate";"LATAM";"Mar del Plata";"Argentina";"2023-01-31 00:00:00";3;95.97000122;"28.21999931";"South America";"2023-02-02 00:00:00";"Standard Class";2;"Delayed"
872;4;"Shipping on time";0;"Home Office";"LATAM";"Resende";"Brasil";"2025-04-20 00:00:00";1;129.9900055;"-89.16999817";"South America";"2025-04-24 00:00:00";"Standard Class";4;"Delayed"
873;3;"Advance shipping";0;"Home Office";"Europe";"Madrid";"España";"2025-06-24 00:00:00";4;159.9600067;"65.41000366";"Southern Europe";"2025-06-27 00:00:00";"Standard Class";3;"Delayed"
874;3;"Advance shipping";0;"Corporate";"Europe";"Reims";"Francia";"2023-10-23 00:00:00";5;249.8999939;"90.70999908";"Western Europe";"2023-10-26 00:00:00";"Standard Class";3;"Delayed"
875;5;"Late delivery";1;"Consumer";"Pacific Asia";"Adelaide";"Australia";"2023-12-13 00:00:00";1;199.9900055;"-60.22999954";"Oceania";"2023-12-18 00:00:00";"Second Class";5;"Delayed"
876;2;"Late delivery";1;"Home Office";"USCA";"Los Angeles";"Estados Unidos";"2024-06-22 00:00:00";1;399.980011;"-58.20000076";"West of USA ";"2024-06-24 00:00:00";"First Class";2;"Delayed"
877;3;"Advance shipping";0;"Home Office";"Pacific Asia";"Gold Coast";"Australia";"2025-11-27 00:00:00";1;260.6499939;"100.4499969";"Oceania";"2025-11-30 00:00:00";"Standard Class";3;"On Time"
878;3;"Advance shipping";0;"Home Office";"LATAM";"Mexico City";"México";"2025-03-27 00:00:00";1;129.9900055;"11.31000042";"Central America";"2025-03-30 00:00:00";"Standard Class";3;"On Time"
879;4;"Shipping on time";0;"Consumer";"LATAM";"Managua";"Nicaragua";"2025-06-03 00:00:00";3;299.9700012;"87.13999939";"Central America";"2025-06-07 00:00:00";"Standard Class";4;"Delayed"
880;2;"Late delivery";1;"Corporate";"Africa";"Cairo";"Egipto";"2024-12-22 00:00:00";2;199.9799957;"3.599999905";"North Africa";"2024-12-24 00:00:00";"First Class";2;"Delayed"
881;5;"Late delivery";1;"Home Office";"Pacific Asia";"Kozan";"Turquía";"2024-08-27 00:00:00";1;49.97999954;"11.47999954";"West Asia";"2024-09-01 00:00:00";"Standard Class";5;"Delayed"
882;2;"Late delivery";1;"Home Office";"Europe";"Dublín";"Irlanda";"2025-09-01 00:00:00";1;129.9900055;"53.22999954";"Northern Europe";"2025-09-03 00:00:00";"First Class";2;"Delayed"
883;6;"Late delivery";1;"Corporate";"Europe";"Blagoveshchensk";"Rusia";"2024-09-25 00:00:00";1;19.98999977;"9.210000038";"Eastern Europe";"2024-10-01 00:00:00";"Second Class";6;"On Time"
884;5;"Shipping canceled";0;"Consumer";"Europe";"La Seyne-sur-Mer";"Francia";"2025-09-21 00:00:00";2;199.9799957;"5.28000021";"Western Europe";"2025-09-26 00:00:00";"Second Class";5;"On Time"
885;5;"Late delivery";1;"Home Office";"Africa";"Matadi";"República Democrática del Congo";"2024-09-13 00:00:00";1;49.97999954;"-1.190000057";"Central Africa";"2024-09-18 00:00:00";"Standard Class";5;"Delayed"
886;6;"Late delivery";1;"Corporate";"LATAM";"Santo Domingo";"República Dominicana";"2025-03-03 00:00:00";1;199.9900055;"56";"Caribbean";"2025-03-09 00:00:00";"Second Class";6;"On Time"
887;6;"Late delivery";1;"Consumer";"Pacific Asia";"Liaoyang";"China";"2025-12-14 00:00:00";1;215.8200073;"89.26000214";"Eastern Asia";"2025-12-20 00:00:00";"Standard Class";6;"On Time"
888;2;"Late delivery";1;"Corporate";"USCA";"Denver";"Estados Unidos";"2024-07-13 00:00:00";1;199.9900055;"92.61000061";"West of USA ";"2024-07-15 00:00:00";"First Class";2;"Delayed"
889;2;"Advance shipping";0;"Consumer";"Europe";"Crotone";"Italia";"2023-09-28 00:00:00";1;299.980011;"-456.7200012";"Southern Europe";"2023-09-30 00:00:00";"Standard Class";2;"On Time"
890;6;"Shipping canceled";0;"Consumer";"Africa";"Lagos";"Nigeria";"2024-12-14 00:00:00";1;129.9900055;"2.210000038";"West Africa";"2024-12-20 00:00:00";"Second Class";6;"On Time"
891;2;"Shipping on time";0;"Corporate";"LATAM";"Toluca";"México";"2023-05-07 00:00:00";1;129.9900055;"10.18000031";"Central America";"2023-05-09 00:00:00";"Second Class";2;"On Time"
892;3;"Advance shipping";0;"Home Office";"Europe";"Hamburgo";"Alemania";"2025-08-31 00:00:00";5;199.9499969;"-113.3600006";"Western Europe";"2025-09-03 00:00:00";"Standard Class";3;"On Time"
893;2;"Late delivery";1;"Consumer";"Pacific Asia";"Surabaya";"Indonesia";"2023-12-07 00:00:00";1;49.97999954;"19.5";"Southeast Asia";"2023-12-09 00:00:00";"First Class";2;"Delayed"
894;4;"Shipping on time";0;"Corporate";"Europe";"Dublín";"Irlanda";"2025-10-01 00:00:00";1;129.9900055;"21.65999985";"Northern Europe";"2025-10-05 00:00:00";"Standard Class";4;"Delayed"
895;3;"Advance shipping";0;"Consumer";"LATAM";"Reynosa";"México";"2025-03-23 00:00:00";3;179.9700012;"51.09999847";"Central America";"2025-03-26 00:00:00";"Standard Class";3;"Delayed"
896;2;"Late delivery";1;"Consumer";"Europe";"Cremona";"Italia";"2025-08-11 00:00:00";1;299.980011;"-3.119999886";"Southern Europe";"2025-08-13 00:00:00";"First Class";2;"Delayed"
897;4;"Shipping on time";0;"Consumer";"USCA";"Seattle";"Estados Unidos";"2024-05-11 00:00:00";1;199.9900055;"89.27999878";"West of USA ";"2024-05-15 00:00:00";"Standard Class";4;"Delayed"
898;5;"Late delivery";1;"Corporate";"Pacific Asia";"Adelaide";"Australia";"2024-01-15 00:00:00";1;399.980011;"141.1100006";"Oceania";"2024-01-20 00:00:00";"Standard Class";5;"Delayed"
899;1;"Late delivery";1;"Corporate";"Pacific Asia";"Wafangdian";"China";"2024-02-23 00:00:00";2;100.0;"5";"Eastern Asia";"2024-02-24 00:00:00";"Same Day";1;"Delayed"
900;6;"Late delivery";1;"Consumer";"Europe";"Lowestoft";"Reino Unido";"2023-09-20 00:00:00";1;129.9900055;"63.04999924";"Northern Europe";"2023-09-26 00:00:00";"Second Class";6;"Delayed"
901;5;"Late delivery";1;"Consumer";"Europe";"Vantaa";"Finlandia";"2025-07-30 00:00:00";1;50.0;"14.23999977";"Northern Europe";"2025-08-04 00:00:00";"Standard Class";5;"On Time"
902;4;"Shipping on time";0;"Consumer";"Pacific Asia";"Dunedin";"Nueva Zelanda";"2024-03-19 00:00:00";1;299.980011;"-3.779999971";"Oceania";"2024-03-23 00:00:00";"Standard Class";4;"On Time"
